ID,ORIG
8869,"139.7106939,35.611439"
8870,"139.7106939,35.611439"
8871,"139.7106939,35.611439"
8872,"139.7106939,35.611439"
8873,"139.7106939,35.611439"
8874,"139.7106939,35.611439"
8875,"139.7106939,35.611439"
8876,"139.7106939,35.611439"
8877,"139.7106939,35.611439"
8878,"139.7106939,35.611439"
8879,"139.7106939,35.611439"
8880,"139.7106939,35.611439"
8881,"139.7106939,35.611439"
8882,"139.7106939,35.611439"
8883,"139.7106939,35.611439"
8884,"139.7106939,35.611439"
8885,"139.7106939,35.611439"
8886,"139.7106939,35.611439"
8887,"139.7106939,35.611439"
8888,"139.7106939,35.611439"
8889,"139.7106939,35.611439"
8890,"139.7106939,35.611439"
8891,"139.7106939,35.611439"
8892,"139.7106939,35.611439"
8893,"139.7106939,35.611439"
8894,"139.7106939,35.611439"
8895,"139.7106939,35.611439"
8896,"139.7106939,35.611439"
8897,"139.7106939,35.611439"
8898,"139.7106939,35.611439"
8899,"139.7106939,35.611439"
8900,"139.7106939,35.611439"
8901,"139.7106939,35.611439"
8902,"139.7106939,35.611439"
8903,"139.7106939,35.611439"
8904,"139.7106939,35.611439"
8905,"139.7106939,35.611439"
8906,"139.7106939,35.611439"
8907,"139.7106939,35.611439"
8908,"139.7106939,35.611439"
8909,"139.7106939,35.611439"
8910,"139.7106939,35.611439"
8911,"139.7106939,35.611439"
8912,"139.7106939,35.611439"
8913,"139.7106939,35.611439"
8914,"139.7106939,35.611439"
8915,"139.7106939,35.611439"
8916,"139.7106939,35.611439"
8917,"139.7106939,35.611439"
8918,"139.7106939,35.611439"
8919,"139.7106939,35.611439"
8920,"139.7106939,35.611439"
8921,"139.7106939,35.611439"
8922,"139.7106939,35.611439"
8923,"139.7106939,35.611439"
8924,"139.7106939,35.611439"
8925,"139.7106939,35.611439"
8926,"139.7106939,35.611439"
8927,"139.7106939,35.611439"
8928,"139.7106939,35.611439"
8929,"139.7106939,35.611439"
8930,"139.7106939,35.611439"
8931,"139.7106939,35.611439"
8932,"139.7106939,35.611439"
8933,"139.7106939,35.611439"
8934,"139.7106939,35.611439"
8935,"139.7106939,35.611439"
8936,"139.7106939,35.611439"
8937,"139.7106939,35.611439"
8938,"139.7106939,35.611439"
8939,"139.7106939,35.611439"
8940,"139.7106939,35.611439"
8941,"139.7106939,35.611439"
8942,"139.7106939,35.611439"
8943,"139.7106939,35.611439"
8944,"139.7106939,35.611439"
8945,"139.7106939,35.611439"
8946,"139.7106939,35.611439"
8947,"139.7106939,35.611439"
8948,"139.7106939,35.611439"
8949,"139.7106939,35.611439"
8950,"139.7106939,35.611439"
8951,"139.7106939,35.611439"
8952,"139.7106939,35.611439"
8953,"139.7106939,35.611439"
8954,"139.7106939,35.611439"
8955,"139.7106939,35.611439"
8956,"139.7106939,35.611439"
8957,"139.7106939,35.611439"
8958,"139.7106939,35.611439"
8959,"139.7106939,35.611439"
8960,"139.7106939,35.611439"
8961,"139.7106939,35.611439"
8962,"139.7106939,35.611439"
8963,"139.7106939,35.611439"
8964,"139.7106939,35.611439"
8965,"139.7106939,35.611439"
8966,"139.7106939,35.611439"
8967,"139.7106939,35.611439"
8968,"139.7106939,35.611439"
8969,"139.7106939,35.611439"
8970,"139.7106939,35.611439"
8971,"139.7106939,35.611439"
8972,"139.7106939,35.611439"
8973,"139.7106939,35.611439"
8974,"139.7106939,35.611439"
8975,"139.7106939,35.611439"
8976,"139.7106939,35.611439"
8977,"139.7106939,35.611439"
8978,"139.7106939,35.611439"
8979,"139.7106939,35.611439"
8980,"139.7106939,35.611439"
8981,"139.7106939,35.611439"
8982,"139.7106939,35.611439"
8983,"139.7106939,35.611439"
8984,"139.7106939,35.611439"
8985,"139.7106939,35.611439"
8986,"139.7106939,35.611439"
8987,"139.7106939,35.611439"
8988,"139.7106939,35.611439"
8989,"139.7106939,35.611439"
8990,"139.7106939,35.611439"
8991,"139.7106939,35.611439"
8992,"139.7106939,35.611439"
8993,"139.7106939,35.611439"
8994,"139.7106939,35.611439"
8995,"139.7106939,35.611439"
8996,"139.7106939,35.611439"
8997,"139.7106939,35.611439"
8998,"139.7106939,35.611439"
8999,"139.7106939,35.611439"
9000,"139.7106939,35.611439"
9001,"139.7106939,35.611439"
9002,"139.7106939,35.611439"
9003,"139.7106939,35.611439"
9004,"139.7106939,35.611439"
9005,"139.7106939,35.611439"
9006,"139.7106939,35.611439"
9007,"139.7106939,35.611439"
9008,"139.7106939,35.611439"
9009,"139.7106939,35.611439"
9010,"139.7106939,35.611439"
9011,"139.7106939,35.611439"
9012,"139.7106939,35.611439"
9013,"139.7106939,35.611439"
9014,"139.7106939,35.611439"
9015,"139.7106939,35.611439"
9016,"139.7106939,35.611439"
9017,"139.7106939,35.611439"
9018,"139.7106939,35.611439"
9019,"139.7106939,35.611439"
9020,"139.7106939,35.611439"
9021,"139.7106939,35.611439"
9022,"139.7106939,35.611439"
9023,"139.7106939,35.611439"
9024,"139.7106939,35.611439"
9025,"139.7106939,35.611439"
9026,"139.7106939,35.611439"
9027,"139.7106939,35.611439"
9028,"139.7106939,35.611439"
9029,"139.7106939,35.611439"
9030,"139.7106939,35.611439"
9031,"139.7106939,35.611439"
9032,"139.7106939,35.611439"
9033,"139.7106939,35.611439"
9034,"139.7106939,35.611439"
9035,"139.7106939,35.611439"
9036,"139.7106939,35.611439"
9037,"139.7106939,35.611439"
9038,"139.7106939,35.611439"
9039,"139.7106939,35.611439"
9040,"139.7106939,35.611439"
9041,"139.7106939,35.611439"
9042,"139.7106939,35.611439"
9043,"139.7106939,35.611439"
9044,"139.7106939,35.611439"
9045,"139.7106939,35.611439"
9046,"139.7106939,35.611439"
9047,"139.7106939,35.611439"
9048,"139.7106939,35.611439"
9049,"139.7106939,35.611439"
9050,"139.7106939,35.611439"
9051,"139.7106939,35.611439"
9052,"139.7106939,35.611439"
9053,"139.7106939,35.611439"
9054,"139.7106939,35.611439"
9055,"139.7106939,35.611439"
9056,"139.7106939,35.611439"
9057,"139.7106939,35.611439"
9058,"139.7106939,35.611439"
9059,"139.7106939,35.611439"
9060,"139.7106939,35.611439"
9061,"139.7106939,35.611439"
9062,"139.7106939,35.611439"
9063,"139.7106939,35.611439"
9064,"139.7106939,35.611439"
9065,"139.7106939,35.611439"
9066,"139.7106939,35.611439"
9067,"139.7106939,35.611439"
9068,"139.7106939,35.611439"
9069,"139.7106939,35.611439"
9070,"139.7106939,35.611439"
9071,"139.7106939,35.611439"
9072,"139.7106939,35.611439"
9073,"139.7106939,35.611439"
9074,"139.7106939,35.611439"
9075,"139.7106939,35.611439"
9076,"139.7106939,35.611439"
9077,"139.7106939,35.611439"
9078,"139.7106939,35.611439"
9079,"139.7106939,35.611439"
9080,"139.7106939,35.611439"
9081,"139.7106939,35.611439"
9082,"139.7106939,35.611439"
9083,"139.7106939,35.611439"
9084,"139.7106939,35.611439"
9085,"139.7106939,35.611439"
9086,"139.7106939,35.611439"
9087,"139.7106939,35.611439"
9088,"139.7106939,35.611439"
9089,"139.7106939,35.611439"
9090,"139.7106939,35.611439"
9091,"139.7106939,35.611439"
9092,"139.7106939,35.611439"
9093,"139.7106939,35.611439"
9094,"139.7106939,35.611439"
9095,"139.7106939,35.611439"
9096,"139.7106939,35.611439"
9097,"139.7106939,35.611439"
9098,"139.7106939,35.611439"
9099,"139.7106939,35.611439"
9100,"139.7106939,35.611439"
9101,"139.7106939,35.611439"
9102,"139.7106939,35.611439"
9103,"139.7106939,35.611439"
9104,"139.7106939,35.611439"
9105,"139.7106939,35.611439"
9106,"139.7106939,35.611439"
9107,"139.7106939,35.611439"
9108,"139.7106939,35.611439"
9109,"139.7106939,35.611439"
9110,"139.7106939,35.611439"
9111,"139.7106939,35.611439"
9112,"139.7106939,35.611439"
9113,"139.7106939,35.611439"
9114,"139.7106939,35.611439"
9115,"139.7106939,35.611439"
9116,"139.7106939,35.611439"
9117,"139.7106939,35.611439"
9118,"139.7106939,35.611439"
9119,"139.7106939,35.611439"
9120,"139.7106939,35.611439"
9121,"139.7106939,35.611439"
9122,"139.7106939,35.611439"
9123,"139.7106939,35.611439"
9124,"139.7106939,35.611439"
9125,"139.7106939,35.611439"
9126,"139.7106939,35.611439"
9127,"139.7106939,35.611439"
9128,"139.7106939,35.611439"
9129,"139.7106939,35.611439"
9130,"139.7106939,35.611439"
9131,"139.7106939,35.611439"
9132,"139.7106939,35.611439"
9133,"139.7106939,35.611439"
9134,"139.7106939,35.611439"
9135,"139.7106939,35.611439"
9136,"139.7106939,35.611439"
9137,"139.7106939,35.611439"
9138,"139.7106939,35.611439"
9139,"139.7106939,35.611439"
9140,"139.7106939,35.611439"
9141,"139.7106939,35.611439"
9142,"139.7106939,35.611439"
9143,"139.7106939,35.611439"
9144,"139.7106939,35.611439"
9145,"139.7106939,35.611439"
9146,"139.7106939,35.611439"
9147,"139.7106939,35.611439"
9148,"139.7106939,35.611439"
9149,"139.7106939,35.611439"
9150,"139.7106939,35.611439"
9151,"139.7106939,35.611439"
9152,"139.7106939,35.611439"
9153,"139.7106939,35.611439"
9154,"139.7106939,35.611439"
9155,"139.7106939,35.611439"
9156,"139.7106939,35.611439"
9157,"139.7106939,35.611439"
9158,"139.7591421,35.60166381"
9159,"139.7591421,35.60166381"
9160,"139.7591421,35.60166381"
9161,"139.7591421,35.60166381"
9162,"139.7591421,35.60166381"
9163,"139.7591421,35.60166381"
9164,"139.7591421,35.60166381"
9165,"139.7591421,35.60166381"
9166,"139.7591421,35.60166381"
9167,"139.7591421,35.60166381"
9168,"139.7591421,35.60166381"
9169,"139.7591421,35.60166381"
9170,"139.7591421,35.60166381"
9171,"139.7591421,35.60166381"
9172,"139.7591421,35.60166381"
9173,"139.7591421,35.60166381"
9174,"139.7591421,35.60166381"
9175,"139.7591421,35.60166381"
9176,"139.7591421,35.60166381"
9177,"139.7591421,35.60166381"
9178,"139.7591421,35.60166381"
9179,"139.7591421,35.60166381"
9180,"139.7591421,35.60166381"
9181,"139.7591421,35.60166381"
9182,"139.7591421,35.60166381"
9183,"139.7591421,35.60166381"
9184,"139.7591421,35.60166381"
9185,"139.7591421,35.60166381"
9186,"139.7591421,35.60166381"
9187,"139.7591421,35.60166381"
9188,"139.7591421,35.60166381"
9189,"139.7591421,35.60166381"
9190,"139.7591421,35.60166381"
9191,"139.7591421,35.60166381"
9192,"139.7591421,35.60166381"
9193,"139.7591421,35.60166381"
9194,"139.7591421,35.60166381"
9195,"139.7591421,35.60166381"
9196,"139.7591421,35.60166381"
9197,"139.7591421,35.60166381"
9198,"139.7591421,35.60166381"
9199,"139.7591421,35.60166381"
9200,"139.7591421,35.60166381"
9201,"139.7591421,35.60166381"
9202,"139.7591421,35.60166381"
9203,"139.7591421,35.60166381"
9204,"139.7591421,35.60166381"
9205,"139.7591421,35.60166381"
9206,"139.7591421,35.60166381"
9207,"139.7591421,35.60166381"
9208,"139.7591421,35.60166381"
9209,"139.7591421,35.60166381"
9210,"139.7591421,35.60166381"
9211,"139.7591421,35.60166381"
9212,"139.7591421,35.60166381"
9213,"139.7591421,35.60166381"
9214,"139.7591421,35.60166381"
9215,"139.7591421,35.60166381"
9216,"139.7591421,35.60166381"
9217,"139.7591421,35.60166381"
9218,"139.7591421,35.60166381"
9219,"139.7591421,35.60166381"
9220,"139.7591421,35.60166381"
9221,"139.7591421,35.60166381"
9222,"139.7591421,35.60166381"
9223,"139.7591421,35.60166381"
9224,"139.7591421,35.60166381"
9225,"139.7591421,35.60166381"
9226,"139.7591421,35.60166381"
9227,"139.7591421,35.60166381"
9228,"139.7591421,35.60166381"
9229,"139.7591421,35.60166381"
9230,"139.7591421,35.60166381"
9231,"139.7591421,35.60166381"
9232,"139.7591421,35.60166381"
9233,"139.7591421,35.60166381"
9234,"139.7591421,35.60166381"
9235,"139.7591421,35.60166381"
9236,"139.7591421,35.60166381"
9237,"139.7591421,35.60166381"
9238,"139.7591421,35.60166381"
9239,"139.7591421,35.60166381"
9240,"139.7591421,35.60166381"
9241,"139.7591421,35.60166381"
9242,"139.7591421,35.60166381"
9243,"139.7591421,35.60166381"
9244,"139.7591421,35.60166381"
9245,"139.7591421,35.60166381"
9246,"139.7591421,35.60166381"
9247,"139.7591421,35.60166381"
9248,"139.7591421,35.60166381"
9249,"139.7591421,35.60166381"
9250,"139.7591421,35.60166381"
9251,"139.7591421,35.60166381"
9252,"139.7591421,35.60166381"
9253,"139.7591421,35.60166381"
9254,"139.7591421,35.60166381"
9255,"139.7591421,35.60166381"
9256,"139.7591421,35.60166381"
9257,"139.7591421,35.60166381"
9258,"139.7591421,35.60166381"
9259,"139.7591421,35.60166381"
9260,"139.7591421,35.60166381"
9261,"139.7591421,35.60166381"
9262,"139.7591421,35.60166381"
9263,"139.7591421,35.60166381"
9264,"139.7591421,35.60166381"
9265,"139.7591421,35.60166381"
9266,"139.7591421,35.60166381"
9267,"139.7591421,35.60166381"
9268,"139.7591421,35.60166381"
9269,"139.7591421,35.60166381"
9270,"139.7591421,35.60166381"
9271,"139.7591421,35.60166381"
9272,"139.7591421,35.60166381"
9273,"139.7591421,35.60166381"
9274,"139.7591421,35.60166381"
9275,"139.7591421,35.60166381"
9276,"139.7591421,35.60166381"
9277,"139.7591421,35.60166381"
9278,"139.7591421,35.60166381"
9279,"139.7591421,35.60166381"
9280,"139.7591421,35.60166381"
9281,"139.7591421,35.60166381"
9282,"139.7591421,35.60166381"
9283,"139.7591421,35.60166381"
9284,"139.7591421,35.60166381"
9285,"139.7591421,35.60166381"
9286,"139.7591421,35.60166381"
9287,"139.7591421,35.60166381"
9288,"139.7591421,35.60166381"
9289,"139.7591421,35.60166381"
9290,"139.7591421,35.60166381"
9291,"139.7591421,35.60166381"
9292,"139.7591421,35.60166381"
9293,"139.7591421,35.60166381"
9294,"139.7591421,35.60166381"
9295,"139.7591421,35.60166381"
9296,"139.7591421,35.60166381"
9297,"139.7591421,35.60166381"
9298,"139.7591421,35.60166381"
9299,"139.7591421,35.60166381"
9300,"139.7591421,35.60166381"
9301,"139.7591421,35.60166381"
9302,"139.7591421,35.60166381"
9303,"139.7591421,35.60166381"
9304,"139.7591421,35.60166381"
9305,"139.7591421,35.60166381"
9306,"139.7591421,35.60166381"
9307,"139.7591421,35.60166381"
9308,"139.7591421,35.60166381"
9309,"139.7591421,35.60166381"
9310,"139.7591421,35.60166381"
9311,"139.7591421,35.60166381"
9312,"139.7591421,35.60166381"
9313,"139.7591421,35.60166381"
9314,"139.7591421,35.60166381"
9315,"139.7591421,35.60166381"
9316,"139.7591421,35.60166381"
9317,"139.7591421,35.60166381"
9318,"139.7591421,35.60166381"
9319,"139.7591421,35.60166381"
9320,"139.7591421,35.60166381"
9321,"139.7591421,35.60166381"
9322,"139.7591421,35.60166381"
9323,"139.7591421,35.60166381"
9324,"139.7591421,35.60166381"
9325,"139.7591421,35.60166381"
9326,"139.7591421,35.60166381"
9327,"139.7591421,35.60166381"
9328,"139.7591421,35.60166381"
9329,"139.7591421,35.60166381"
9330,"139.7591421,35.60166381"
9331,"139.7591421,35.60166381"
9332,"139.7591421,35.60166381"
9333,"139.7591421,35.60166381"
9334,"139.7591421,35.60166381"
9335,"139.7591421,35.60166381"
9336,"139.7591421,35.60166381"
9337,"139.7591421,35.60166381"
9338,"139.7591421,35.60166381"
9339,"139.7591421,35.60166381"
9340,"139.7591421,35.60166381"
9341,"139.7591421,35.60166381"
9342,"139.7591421,35.60166381"
9343,"139.7591421,35.60166381"
9344,"139.7591421,35.60166381"
9345,"139.7591421,35.60166381"
9346,"139.7591421,35.60166381"
9347,"139.7591421,35.60166381"
9348,"139.7134883,35.59052764"
9349,"139.7134883,35.59052764"
9350,"139.7134883,35.59052764"
9351,"139.7134883,35.59052764"
9352,"139.7134883,35.59052764"
9353,"139.7134883,35.59052764"
9354,"139.7134883,35.59052764"
9355,"139.7134883,35.59052764"
9356,"139.7134883,35.59052764"
9357,"139.7134883,35.59052764"
9358,"139.7134883,35.59052764"
9359,"139.7134883,35.59052764"
9360,"139.7134883,35.59052764"
9361,"139.7134883,35.59052764"
9362,"139.7134883,35.59052764"
9363,"139.7134883,35.59052764"
9364,"139.7134883,35.59052764"
9365,"139.7134883,35.59052764"
9366,"139.7134883,35.59052764"
9367,"139.7134883,35.59052764"
9368,"139.7134883,35.59052764"
9369,"139.7134883,35.59052764"
9370,"139.7134883,35.59052764"
9371,"139.7134883,35.59052764"
9372,"139.7134883,35.59052764"
9373,"139.7134883,35.59052764"
9374,"139.7134883,35.59052764"
9375,"139.7134883,35.59052764"
9376,"139.7134883,35.59052764"
9377,"139.7134883,35.59052764"
9378,"139.7134883,35.59052764"
9379,"139.7134883,35.59052764"
9380,"139.7134883,35.59052764"
9381,"139.7134883,35.59052764"
9382,"139.7134883,35.59052764"
9383,"139.7134883,35.59052764"
9384,"139.7134883,35.59052764"
9385,"139.7134883,35.59052764"
9386,"139.7134883,35.59052764"
9387,"139.7134883,35.59052764"
9388,"139.7134883,35.59052764"
9389,"139.7134883,35.59052764"
9390,"139.7134883,35.59052764"
9391,"139.7134883,35.59052764"
9392,"139.7134883,35.59052764"
9393,"139.7134883,35.59052764"
9394,"139.7134883,35.59052764"
9395,"139.7134883,35.59052764"
9396,"139.7134883,35.59052764"
9397,"139.7134883,35.59052764"
9398,"139.7134883,35.59052764"
9399,"139.7134883,35.59052764"
9400,"139.7134883,35.59052764"
9401,"139.7134883,35.59052764"
9402,"139.7134883,35.59052764"
9403,"139.7134883,35.59052764"
9404,"139.7134883,35.59052764"
9405,"139.7134883,35.59052764"
9406,"139.7134883,35.59052764"
9407,"139.7134883,35.59052764"
9408,"139.7134883,35.59052764"
9409,"139.7134883,35.59052764"
9410,"139.7134883,35.59052764"
9411,"139.7134883,35.59052764"
9412,"139.7134883,35.59052764"
9413,"139.7134883,35.59052764"
9414,"139.7134883,35.59052764"
9415,"139.7134883,35.59052764"
9416,"139.7134883,35.59052764"
9417,"139.7134883,35.59052764"
9418,"139.7134883,35.59052764"
9419,"139.7134883,35.59052764"
9420,"139.7134883,35.59052764"
9421,"139.7134883,35.59052764"
9422,"139.7134883,35.59052764"
9423,"139.7134883,35.59052764"
9424,"139.7134883,35.59052764"
9425,"139.7134883,35.59052764"
9426,"139.7134883,35.59052764"
9427,"139.7134883,35.59052764"
9428,"139.7134883,35.59052764"
9429,"139.7134883,35.59052764"
9430,"139.7134883,35.59052764"
9431,"139.7134883,35.59052764"
9432,"139.7134883,35.59052764"
9433,"139.7134883,35.59052764"
9434,"139.7134883,35.59052764"
9435,"139.7134883,35.59052764"
9436,"139.7134883,35.59052764"
9437,"139.7134883,35.59052764"
9438,"139.7134883,35.59052764"
9439,"139.7134883,35.59052764"
9440,"139.7134883,35.59052764"
9441,"139.7134883,35.59052764"
9442,"139.7134883,35.59052764"
9443,"139.7134883,35.59052764"
9444,"139.7134883,35.59052764"
9445,"139.7134883,35.59052764"
9446,"139.7134883,35.59052764"
9447,"139.7134883,35.59052764"
9448,"139.7134883,35.59052764"
9449,"139.7134883,35.59052764"
9450,"139.7134883,35.59052764"
9451,"139.7134883,35.59052764"
9452,"139.7134883,35.59052764"
9453,"139.7134883,35.59052764"
9454,"139.7134883,35.59052764"
9455,"139.7134883,35.59052764"
9456,"139.7134883,35.59052764"
9457,"139.7134883,35.59052764"
9458,"139.7134883,35.59052764"
9459,"139.7134883,35.59052764"
9460,"139.7134883,35.59052764"
9461,"139.7134883,35.59052764"
9462,"139.7134883,35.59052764"
9463,"139.7134883,35.59052764"
9464,"139.7134883,35.59052764"
9465,"139.7134883,35.59052764"
9466,"139.7134883,35.59052764"
9467,"139.7134883,35.59052764"
9468,"139.7134883,35.59052764"
9469,"139.7134883,35.59052764"
9470,"139.7134883,35.59052764"
